Date,Cons,Irradiacao,PV_Out,Surplus
2018-04-14 04:00:00,15.9375,0.0,0.0,-15.9375
2018-04-14 05:00:00,15.625,0.067,41.21655749999999,25.591557499999993
2018-04-14 06:00:00,15.416666666666666,0.333,204.8524425,189.43577583333334
2018-04-14 07:00:00,16.197916666666668,0.423,260.2179675,244.02005083333333
2018-04-14 08:00:00,17.083333333333332,0.46,282.97935,265.8960166666667
2018-04-14 09:00:00,17.65625,0.496,305.12555999999995,287.46930999999995
2018-04-14 10:00:00,18.75,0.522,321.12004499999995,302.37004499999995
2018-04-14 11:00:00,20.0,0.542,333.423495,313.423495
2018-04-14 12:00:00,19.635416666666668,0.543,334.03866750000003,314.40325083333335
2018-04-14 13:00:00,19.479166666666668,0.522,321.12004499999995,301.64087833333326
2018-04-14 14:00:00,19.739583333333332,0.5,307.58624999999995,287.84666666666664
2018-04-14 15:00:00,19.6875,0.45,276.827625,257.140125
2018-04-14 16:00:00,18.854166666666668,0.359,220.84692749999996,201.9927608333333
2018-04-14 17:00:00,18.385416666666668,0.125,76.89656249999999,58.511145833333316
2018-04-14 18:00:00,18.541666666666668,0.0,0.0,-18.541666666666668
2018-04-14 19:00:00,18.177083333333332,0.0,0.0,-18.177083333333332
2018-04-14 20:00:00,17.96875,0.0,0.0,-17.96875
2018-04-14 21:00:00,17.447916666666668,0.0,0.0,-17.447916666666668
2018-04-14 22:00:00,17.083333333333332,0.0,0.0,-17.083333333333332
2018-04-14 23:00:00,16.770833333333332,0.0,0.0,-16.770833333333332
2018-04-15 00:00:00,16.354166666666668,0.0,0.0,-16.354166666666668
2018-04-15 01:00:00,16.145833333333332,0.0,0.0,-16.145833333333332
2018-04-15 02:00:00,16.041666666666668,0.0,0.0,-16.041666666666668
2018-04-15 03:00:00,15.9375,0.0,0.0,-15.9375
2018-04-15 04:00:00,15.885416666666666,0.0,0.0,-15.885416666666666
2018-04-15 05:00:00,15.625,0.067,41.21655749999999,25.591557499999993
2018-04-15 06:00:00,15.416666666666666,0.333,204.8524425,189.43577583333334
2018-04-15 07:00:00,15.416666666666666,0.423,260.2179675,244.80130083333333
2018-04-15 08:00:00,15.260416666666666,0.46,282.97935,267.7189333333333
2018-04-15 09:00:00,15.520833333333334,0.496,305.12555999999995,289.60472666666664
2018-04-15 10:00:00,15.833333333333334,0.522,321.12004499999995,305.28671166666663
2018-04-15 11:00:00,15.78125,0.542,333.423495,317.642245
2018-04-15 12:00:00,15.989583333333334,0.543,334.03866750000003,318.0490841666667
2018-04-15 13:00:00,16.197916666666668,0.522,321.12004499999995,304.92212833333326
2018-04-15 14:00:00,16.09375,0.5,307.58624999999995,291.49249999999995
2018-04-15 15:00:00,16.302083333333332,0.45,276.827625,260.5255416666667
2018-04-15 16:00:00,16.510416666666668,0.359,220.84692749999996,204.3365108333333
2018-04-15 17:00:00,16.875,0.125,76.89656249999999,60.02156249999999
2018-04-15 18:00:00,16.822916666666668,0.0,0.0,-16.822916666666668
2018-04-15 19:00:00,16.875,0.0,0.0,-16.875
2018-04-15 20:00:00,16.875,0.0,0.0,-16.875
2018-04-15 21:00:00,16.71875,0.0,0.0,-16.71875
2018-04-15 22:00:00,16.354166666666668,0.0,0.0,-16.354166666666668
2018-04-15 23:00:00,16.302083333333332,0.0,0.0,-16.302083333333332
2018-04-16 00:00:00,16.09375,0.0,0.0,-16.09375
2018-04-16 01:00:00,15.885416666666666,0.0,0.0,-15.885416666666666
2018-04-16 02:00:00,15.364583333333334,0.0,0.0,-15.364583333333334
2018-04-16 03:00:00,15.364583333333334,0.0,0.0,-15.364583333333334
2018-04-16 04:00:00,15.208333333333334,0.0,0.0,-15.208333333333334
2018-04-16 05:00:00,15.729166666666666,0.067,41.21655749999999,25.48739083333333
2018-04-16 06:00:00,16.71875,0.333,204.8524425,188.1336925
2018-04-16 07:00:00,20.9375,0.423,260.2179675,239.2804675
2018-04-16 08:00:00,30.052083333333332,0.46,282.97935,252.92726666666667
2018-04-16 09:00:00,36.458333333333336,0.496,305.12555999999995,268.66722666666664
2018-04-16 10:00:00,42.864583333333336,0.522,321.12004499999995,278.25546166666663
2018-04-16 11:00:00,46.40625,0.542,333.423495,287.017245
2018-04-16 12:00:00,45.833333333333336,0.543,334.03866750000003,288.2053341666667
2018-04-16 13:00:00,44.114583333333336,0.522,321.12004499999995,277.00546166666663
2018-04-16 14:00:00,44.010416666666664,0.5,307.58624999999995,263.57583333333326
2018-04-16 15:00:00,44.739583333333336,0.45,276.827625,232.08804166666667
2018-04-16 16:00:00,44.791666666666664,0.359,220.84692749999996,176.0552608333333
2018-04-16 17:00:00,40.78125,0.125,76.89656249999999,36.11531249999999
2018-04-16 18:00:00,36.197916666666664,0.0,0.0,-36.197916666666664
2018-04-16 19:00:00,30.104166666666668,0.0,0.0,-30.104166666666668
2018-04-16 20:00:00,24.427083333333332,0.0,0.0,-24.427083333333332
2018-04-16 21:00:00,21.510416666666668,0.0,0.0,-21.510416666666668
2018-04-16 22:00:00,18.958333333333332,0.0,0.0,-18.958333333333332
2018-04-16 23:00:00,17.34375,0.0,0.0,-17.34375
2018-04-17 00:00:00,16.40625,0.0,0.0,-16.40625
2018-04-17 01:00:00,15.989583333333334,0.0,0.0,-15.989583333333334
2018-04-17 02:00:00,15.46875,0.0,0.0,-15.46875
2018-04-17 03:00:00,15.364583333333334,0.0,0.0,-15.364583333333334
2018-04-17 04:00:00,15.260416666666666,0.0,0.0,-15.260416666666666
2018-04-17 05:00:00,15.625,0.067,41.21655749999999,25.591557499999993
2018-04-17 06:00:00,16.302083333333332,0.333,204.8524425,188.55035916666665
2018-04-17 07:00:00,21.197916666666668,0.423,260.2179675,239.02005083333333
2018-04-17 08:00:00,30.46875,0.46,282.97935,252.5106
2018-04-17 09:00:00,37.1875,0.496,305.12555999999995,267.93805999999995
2018-04-17 10:00:00,43.333333333333336,0.522,321.12004499999995,277.78671166666663
2018-04-17 11:00:00,45.78125,0.542,333.423495,287.642245
2018-04-17 12:00:00,45.520833333333336,0.543,334.03866750000003,288.5178341666667
2018-04-17 13:00:00,44.375,0.522,321.12004499999995,276.74504499999995
2018-04-17 14:00:00,43.59375,0.5,307.58624999999995,263.99249999999995
2018-04-17 15:00:00,44.010416666666664,0.45,276.827625,232.81720833333335
2018-04-17 16:00:00,43.75,0.359,220.84692749999996,177.09692749999996
2018-04-17 17:00:00,40.989583333333336,0.125,76.89656249999999,35.90697916666665
2018-04-17 18:00:00,36.354166666666664,0.0,0.0,-36.354166666666664
2018-04-17 19:00:00,30.833333333333332,0.0,0.0,-30.833333333333332
2018-04-17 20:00:00,25.625,0.0,0.0,-25.625
2018-04-17 21:00:00,22.291666666666668,0.0,0.0,-22.291666666666668
2018-04-17 22:00:00,19.427083333333332,0.0,0.0,-19.427083333333332
2018-04-17 23:00:00,18.4375,0.0,0.0,-18.4375
2018-04-18 00:00:00,17.083333333333332,0.0,0.0,-17.083333333333332
2018-04-18 01:00:00,16.25,0.0,0.0,-16.25
2018-04-18 02:00:00,15.9375,0.0,0.0,-15.9375
2018-04-18 03:00:00,15.677083333333334,0.0,0.0,-15.677083333333334
2018-04-18 04:00:00,15.416666666666666,0.0,0.0,-15.416666666666666
2018-04-18 05:00:00,15.625,0.067,41.21655749999999,25.591557499999993
2018-04-18 06:00:00,16.40625,0.333,204.8524425,188.4461925
2018-04-18 07:00:00,20.625,0.423,260.2179675,239.5929675
2018-04-18 08:00:00,29.0625,0.46,282.97935,253.91685
2018-04-18 09:00:00,35.052083333333336,0.496,305.12555999999995,270.07347666666664
2018-04-18 10:00:00,41.25,0.522,321.12004499999995,279.87004499999995
2018-04-18 11:00:00,43.177083333333336,0.542,333.423495,290.2464116666667
2018-04-18 12:00:00,42.1875,0.543,334.03866750000003,291.85116750000003
2018-04-18 13:00:00,42.552083333333336,0.522,321.12004499999995,278.56796166666663
2018-04-18 14:00:00,44.6875,0.5,307.58624999999995,262.89874999999995
2018-04-18 15:00:00,47.8125,0.45,276.827625,229.015125
2018-04-18 16:00:00,45.3125,0.359,220.84692749999996,175.53442749999996
2018-04-18 17:00:00,40.625,0.125,76.89656249999999,36.27156249999999
2018-04-18 18:00:00,35.885416666666664,0.0,0.0,-35.885416666666664
2018-04-18 19:00:00,30.208333333333332,0.0,0.0,-30.208333333333332
2018-04-18 20:00:00,25.520833333333332,0.0,0.0,-25.520833333333332
2018-04-18 21:00:00,21.822916666666668,0.0,0.0,-21.822916666666668
2018-04-18 22:00:00,19.375,0.0,0.0,-19.375
2018-04-18 23:00:00,18.072916666666668,0.0,0.0,-18.072916666666668
2018-04-19 00:00:00,16.71875,0.0,0.0,-16.71875
2018-04-19 01:00:00,15.9375,0.0,0.0,-15.9375
2018-04-19 02:00:00,15.572916666666666,0.0,0.0,-15.572916666666666
2018-04-19 03:00:00,15.364583333333334,0.0,0.0,-15.364583333333334
2018-04-19 04:00:00,15.3125,0.0,0.0,-15.3125
2018-04-19 05:00:00,15.677083333333334,0.067,41.21655749999999,25.539474166666658
2018-04-19 06:00:00,16.614583333333332,0.333,204.8524425,188.23785916666665
2018-04-19 07:00:00,20.9375,0.423,260.2179675,239.2804675
2018-04-19 08:00:00,29.479166666666668,0.46,282.97935,253.50018333333335
2018-04-19 09:00:00,36.09375,0.496,305.12555999999995,269.03180999999995
2018-04-19 10:00:00,44.0625,0.522,321.12004499999995,277.05754499999995
2018-04-19 11:00:00,45.208333333333336,0.542,333.423495,288.2151616666667
2018-04-19 12:00:00,45.625,0.543,334.03866750000003,288.41366750000003
2018-04-19 13:00:00,45.729166666666664,0.522,321.12004499999995,275.39087833333326
2018-04-19 14:00:00,46.770833333333336,0.5,307.58624999999995,260.81541666666664
2018-04-19 15:00:00,47.395833333333336,0.45,276.827625,229.43179166666667
2018-04-19 16:00:00,46.041666666666664,0.359,220.84692749999996,174.8052608333333
2018-04-19 17:00:00,43.4375,0.125,76.89656249999999,33.45906249999999
2018-04-19 18:00:00,38.802083333333336,0.0,0.0,-38.802083333333336
2018-04-19 19:00:00,32.1875,0.0,0.0,-32.1875
2018-04-19 20:00:00,26.822916666666668,0.0,0.0,-26.822916666666668
2018-04-19 21:00:00,22.604166666666668,0.0,0.0,-22.604166666666668
2018-04-19 22:00:00,19.84375,0.0,0.0,-19.84375
2018-04-19 23:00:00,18.072916666666668,0.0,0.0,-18.072916666666668
2018-04-20 00:00:00,17.395833333333332,0.0,0.0,-17.395833333333332
2018-04-20 01:00:00,16.979166666666668,0.0,0.0,-16.979166666666668
2018-04-20 02:00:00,16.302083333333332,0.0,0.0,-16.302083333333332
2018-04-20 03:00:00,15.989583333333334,0.0,0.0,-15.989583333333334
2018-04-20 04:00:00,15.885416666666666,0.0,0.0,-15.885416666666666
2018-04-20 05:00:00,16.041666666666668,0.067,41.21655749999999,25.174890833333325
2018-04-20 06:00:00,16.770833333333332,0.333,204.8524425,188.08160916666665
2018-04-20 07:00:00,21.09375,0.423,260.2179675,239.1242175
2018-04-20 08:00:00,29.6875,0.46,282.97935,253.29185
2018-04-20 09:00:00,35.46875,0.496,305.12555999999995,269.65680999999995
2018-04-20 10:00:00,42.864583333333336,0.522,321.12004499999995,278.25546166666663
2018-04-20 11:00:00,43.854166666666664,0.542,333.423495,289.5693283333333
2018-04-20 12:00:00,43.90625,0.543,334.03866750000003,290.13241750000003
2018-04-20 13:00:00,44.375,0.522,321.12004499999995,276.74504499999995
2018-04-20 14:00:00,44.635416666666664,0.5,307.58624999999995,262.95083333333326
2018-04-20 15:00:00,43.59375,0.45,276.827625,233.233875
2018-04-20 16:00:00,42.708333333333336,0.359,220.84692749999996,178.13859416666662
2018-04-20 17:00:00,38.854166666666664,0.125,76.89656249999999,38.04239583333332
2018-04-20 18:00:00,34.479166666666664,0.0,0.0,-34.479166666666664
2018-04-20 19:00:00,29.010416666666668,0.0,0.0,-29.010416666666668
2018-04-20 20:00:00,24.114583333333332,0.0,0.0,-24.114583333333332
2018-04-20 21:00:00,20.625,0.0,0.0,-20.625
2018-04-20 22:00:00,18.697916666666668,0.0,0.0,-18.697916666666668
2018-04-20 23:00:00,17.395833333333332,0.0,0.0,-17.395833333333332
2018-04-21 00:00:00,16.666666666666668,0.0,0.0,-16.666666666666668
2018-04-21 01:00:00,16.354166666666668,0.0,0.0,-16.354166666666668
2018-04-21 02:00:00,16.041666666666668,0.0,0.0,-16.041666666666668
2018-04-21 03:00:00,15.677083333333334,0.0,0.0,-15.677083333333334
2018-04-21 04:00:00,15.520833333333334,0.0,0.0,-15.520833333333334
2018-04-21 05:00:00,15.3125,0.067,41.21655749999999,25.904057499999993
2018-04-21 06:00:00,15.46875,0.333,204.8524425,189.3836925
2018-04-21 07:00:00,15.989583333333334,0.423,260.2179675,244.22838416666664
2018-04-21 08:00:00,17.1875,0.46,282.97935,265.79185
2018-04-21 09:00:00,22.604166666666668,0.496,305.12555999999995,282.52139333333326
2018-04-21 10:00:00,22.916666666666668,0.522,321.12004499999995,298.20337833333326
2018-04-21 11:00:00,22.447916666666668,0.542,333.423495,310.9755783333333
2018-04-21 12:00:00,21.510416666666668,0.543,334.03866750000003,312.52825083333335
2018-04-21 13:00:00,21.041666666666668,0.522,321.12004499999995,300.07837833333326
2018-04-21 14:00:00,19.947916666666668,0.5,307.58624999999995,287.63833333333326
2018-04-21 15:00:00,19.739583333333332,0.45,276.827625,257.0880416666667
2018-04-21 16:00:00,19.739583333333332,0.359,220.84692749999996,201.10734416666662
2018-04-21 17:00:00,19.270833333333332,0.125,76.89656249999999,57.62572916666666
2018-04-21 18:00:00,18.697916666666668,0.0,0.0,-18.697916666666668
2018-04-21 19:00:00,17.96875,0.0,0.0,-17.96875
2018-04-21 20:00:00,17.708333333333332,0.0,0.0,-17.708333333333332
2018-04-21 21:00:00,17.239583333333332,0.0,0.0,-17.239583333333332
2018-04-21 22:00:00,16.5625,0.0,0.0,-16.5625
2018-04-21 23:00:00,16.875,0.0,0.0,-16.875
2018-04-22 00:00:00,16.614583333333332,0.0,0.0,-16.614583333333332
2018-04-22 01:00:00,16.302083333333332,0.0,0.0,-16.302083333333332
2018-04-22 02:00:00,16.09375,0.0,0.0,-16.09375
2018-04-22 03:00:00,15.9375,0.0,0.0,-15.9375
2018-04-22 04:00:00,15.885416666666666,0.0,0.0,-15.885416666666666
2018-04-22 05:00:00,15.520833333333334,0.067,41.21655749999999,25.695724166666658
2018-04-22 06:00:00,15.364583333333334,0.333,204.8524425,189.48785916666665
2018-04-22 07:00:00,15.416666666666666,0.423,260.2179675,244.80130083333333
2018-04-22 08:00:00,15.15625,0.46,282.97935,267.8231
2018-04-22 09:00:00,15.416666666666666,0.496,305.12555999999995,289.70889333333326
2018-04-22 10:00:00,15.729166666666666,0.522,321.12004499999995,305.39087833333326
2018-04-22 11:00:00,15.78125,0.542,333.423495,317.642245
2018-04-22 12:00:00,16.041666666666668,0.543,334.03866750000003,317.99700083333335
2018-04-22 13:00:00,16.09375,0.522,321.12004499999995,305.02629499999995
2018-04-22 14:00:00,16.510416666666668,0.5,307.58624999999995,291.07583333333326
2018-04-22 15:00:00,16.5625,0.45,276.827625,260.265125
2018-04-22 16:00:00,16.510416666666668,0.359,220.84692749999996,204.3365108333333
2018-04-22 17:00:00,16.666666666666668,0.125,76.89656249999999,60.229895833333316
2018-04-22 18:00:00,17.135416666666668,0.0,0.0,-17.135416666666668
2018-04-22 19:00:00,16.822916666666668,0.0,0.0,-16.822916666666668
2018-04-22 20:00:00,16.927083333333332,0.0,0.0,-16.927083333333332
2018-04-22 21:00:00,16.666666666666668,0.0,0.0,-16.666666666666668
2018-04-22 22:00:00,16.302083333333332,0.0,0.0,-16.302083333333332
2018-04-22 23:00:00,16.041666666666668,0.0,0.0,-16.041666666666668
2018-04-23 00:00:00,16.09375,0.0,0.0,-16.09375
2018-04-23 01:00:00,16.041666666666668,0.0,0.0,-16.041666666666668
2018-04-23 02:00:00,15.833333333333334,0.0,0.0,-15.833333333333334
2018-04-23 03:00:00,15.677083333333334,0.0,0.0,-15.677083333333334
2018-04-23 04:00:00,15.520833333333334,0.0,0.0,-15.520833333333334
2018-04-23 05:00:00,15.520833333333334,0.067,41.21655749999999,25.695724166666658
2018-04-23 06:00:00,16.40625,0.333,204.8524425,188.4461925
2018-04-23 07:00:00,20.9375,0.423,260.2179675,239.2804675
2018-04-23 08:00:00,29.583333333333332,0.46,282.97935,253.39601666666667
2018-04-23 09:00:00,34.270833333333336,0.496,305.12555999999995,270.85472666666664
2018-04-23 10:00:00,39.635416666666664,0.522,321.12004499999995,281.48462833333326
2018-04-23 11:00:00,46.197916666666664,0.542,333.423495,287.2255783333333
2018-04-23 12:00:00,44.0625,0.543,334.03866750000003,289.97616750000003
2018-04-23 13:00:00,44.322916666666664,0.522,321.12004499999995,276.79712833333326
2018-04-23 14:00:00,45.78125,0.5,307.58624999999995,261.80499999999995
2018-04-23 15:00:00,46.614583333333336,0.45,276.827625,230.21304166666667
2018-04-23 16:00:00,45.885416666666664,0.359,220.84692749999996,174.9615108333333
2018-04-23 17:00:00,41.5625,0.125,76.89656249999999,35.33406249999999
2018-04-23 18:00:00,36.770833333333336,0.0,0.0,-36.770833333333336
2018-04-23 19:00:00,30.052083333333332,0.0,0.0,-30.052083333333332
2018-04-23 20:00:00,25.15625,0.0,0.0,-25.15625
2018-04-23 21:00:00,21.510416666666668,0.0,0.0,-21.510416666666668
2018-04-23 22:00:00,19.375,0.0,0.0,-19.375
2018-04-23 23:00:00,18.229166666666668,0.0,0.0,-18.229166666666668
2018-04-24 00:00:00,16.822916666666668,0.0,0.0,-16.822916666666668
2018-04-24 01:00:00,16.302083333333332,0.0,0.0,-16.302083333333332
2018-04-24 02:00:00,16.09375,0.0,0.0,-16.09375
2018-04-24 03:00:00,15.78125,0.0,0.0,-15.78125
2018-04-24 04:00:00,15.677083333333334,0.0,0.0,-15.677083333333334
2018-04-24 05:00:00,15.885416666666666,0.067,41.21655749999999,25.33114083333333
2018-04-24 06:00:00,16.770833333333332,0.333,204.8524425,188.08160916666665
2018-04-24 07:00:00,20.677083333333332,0.423,260.2179675,239.54088416666664
2018-04-24 08:00:00,30.46875,0.46,282.97935,252.5106
2018-04-24 09:00:00,37.291666666666664,0.496,305.12555999999995,267.83389333333326
2018-04-24 10:00:00,40.78125,0.522,321.12004499999995,280.33879499999995
2018-04-24 11:00:00,42.604166666666664,0.542,333.423495,290.8193283333333
2018-04-24 12:00:00,43.854166666666664,0.543,334.03866750000003,290.18450083333335
2018-04-24 13:00:00,43.958333333333336,0.522,321.12004499999995,277.16171166666663
2018-04-24 14:00:00,46.302083333333336,0.5,307.58624999999995,261.28416666666664
2018-04-24 15:00:00,46.875,0.45,276.827625,229.952625
2018-04-24 16:00:00,47.760416666666664,0.359,220.84692749999996,173.0865108333333
2018-04-24 17:00:00,41.979166666666664,0.125,76.89656249999999,34.91739583333332
2018-04-24 18:00:00,35.625,0.0,0.0,-35.625
2018-04-24 19:00:00,29.947916666666668,0.0,0.0,-29.947916666666668
2018-04-24 20:00:00,25.3125,0.0,0.0,-25.3125
2018-04-24 21:00:00,21.666666666666668,0.0,0.0,-21.666666666666668
2018-04-24 22:00:00,19.479166666666668,0.0,0.0,-19.479166666666668
2018-04-24 23:00:00,18.333333333333332,0.0,0.0,-18.333333333333332
2018-04-25 00:00:00,17.135416666666668,0.0,0.0,-17.135416666666668
2018-04-25 01:00:00,16.614583333333332,0.0,0.0,-16.614583333333332
2018-04-25 02:00:00,16.25,0.0,0.0,-16.25
2018-04-25 03:00:00,15.833333333333334,0.0,0.0,-15.833333333333334
2018-04-25 04:00:00,15.572916666666666,0.0,0.0,-15.572916666666666
2018-04-25 05:00:00,15.416666666666666,0.067,41.21655749999999,25.79989083333333
2018-04-25 06:00:00,15.416666666666666,0.333,204.8524425,189.43577583333334
2018-04-25 07:00:00,16.25,0.423,260.2179675,243.9679675
2018-04-25 08:00:00,22.1875,0.46,282.97935,260.79185
2018-04-25 09:00:00,20.833333333333332,0.496,305.12555999999995,284.29222666666664
2018-04-25 10:00:00,21.145833333333332,0.522,321.12004499999995,299.97421166666663
2018-04-25 11:00:00,21.25,0.542,333.423495,312.173495
2018-04-25 12:00:00,22.03125,0.543,334.03866750000003,312.00741750000003
2018-04-25 13:00:00,22.135416666666668,0.522,321.12004499999995,298.98462833333326
2018-04-25 14:00:00,23.020833333333332,0.5,307.58624999999995,284.56541666666664
2018-04-25 15:00:00,22.395833333333332,0.45,276.827625,254.43179166666667
2018-04-25 16:00:00,22.552083333333332,0.359,220.84692749999996,198.29484416666662
2018-04-25 17:00:00,23.072916666666668,0.125,76.89656249999999,53.823645833333316
2018-04-25 18:00:00,21.666666666666668,0.0,0.0,-21.666666666666668
2018-04-25 19:00:00,20.0,0.0,0.0,-20.0
2018-04-25 20:00:00,18.75,0.0,0.0,-18.75
2018-04-25 21:00:00,18.072916666666668,0.0,0.0,-18.072916666666668
2018-04-25 22:00:00,17.604166666666668,0.0,0.0,-17.604166666666668
2018-04-25 23:00:00,16.71875,0.0,0.0,-16.71875
2018-04-26 00:00:00,16.510416666666668,0.0,0.0,-16.510416666666668
2018-04-26 01:00:00,16.302083333333332,0.0,0.0,-16.302083333333332
2018-04-26 02:00:00,15.9375,0.0,0.0,-15.9375
2018-04-26 03:00:00,15.729166666666666,0.0,0.0,-15.729166666666666
2018-04-26 04:00:00,15.625,0.0,0.0,-15.625
2018-04-26 05:00:00,15.885416666666666,0.067,41.21655749999999,25.33114083333333
2018-04-26 06:00:00,16.302083333333332,0.333,204.8524425,188.55035916666665
2018-04-26 07:00:00,20.9375,0.423,260.2179675,239.2804675
2018-04-26 08:00:00,31.145833333333332,0.46,282.97935,251.83351666666667
2018-04-26 09:00:00,37.34375,0.496,305.12555999999995,267.78180999999995
2018-04-26 10:00:00,42.083333333333336,0.522,321.12004499999995,279.03671166666663
2018-04-26 11:00:00,44.583333333333336,0.542,333.423495,288.8401616666667
2018-04-26 12:00:00,45.260416666666664,0.543,334.03866750000003,288.77825083333335
2018-04-26 13:00:00,44.53125,0.522,321.12004499999995,276.58879499999995
2018-04-26 14:00:00,46.5625,0.5,307.58624999999995,261.02374999999995
2018-04-26 15:00:00,44.583333333333336,0.45,276.827625,232.24429166666667
2018-04-26 16:00:00,45.729166666666664,0.359,220.84692749999996,175.1177608333333
2018-04-26 17:00:00,41.770833333333336,0.125,76.89656249999999,35.12572916666665
2018-04-26 18:00:00,37.291666666666664,0.0,0.0,-37.291666666666664
2018-04-26 19:00:00,31.5625,0.0,0.0,-31.5625
2018-04-26 20:00:00,25.885416666666668,0.0,0.0,-25.885416666666668
2018-04-26 21:00:00,21.302083333333332,0.0,0.0,-21.302083333333332
2018-04-26 22:00:00,19.427083333333332,0.0,0.0,-19.427083333333332
2018-04-26 23:00:00,18.385416666666668,0.0,0.0,-18.385416666666668
2018-04-27 00:00:00,17.291666666666668,0.0,0.0,-17.291666666666668
2018-04-27 01:00:00,16.822916666666668,0.0,0.0,-16.822916666666668
2018-04-27 02:00:00,16.40625,0.0,0.0,-16.40625
2018-04-27 03:00:00,15.78125,0.0,0.0,-15.78125
2018-04-27 04:00:00,15.625,0.0,0.0,-15.625
2018-04-27 05:00:00,15.9375,0.067,41.21655749999999,25.279057499999993
2018-04-27 06:00:00,16.71875,0.333,204.8524425,188.1336925
2018-04-27 07:00:00,22.135416666666668,0.423,260.2179675,238.08255083333333
2018-04-27 08:00:00,32.447916666666664,0.46,282.97935,250.53143333333335
2018-04-27 09:00:00,38.645833333333336,0.496,305.12555999999995,266.47972666666664
2018-04-27 10:00:00,42.65625,0.522,321.12004499999995,278.46379499999995
2018-04-27 11:00:00,44.375,0.542,333.423495,289.048495
2018-04-27 12:00:00,44.895833333333336,0.543,334.03866750000003,289.1428341666667
2018-04-27 13:00:00,43.802083333333336,0.522,321.12004499999995,277.31796166666663
2018-04-27 14:00:00,44.010416666666664,0.5,307.58624999999995,263.57583333333326
2018-04-27 15:00:00,44.166666666666664,0.45,276.827625,232.66095833333335
2018-04-27 16:00:00,42.8125,0.359,220.84692749999996,178.03442749999996
2018-04-27 17:00:00,38.90625,0.125,76.89656249999999,37.99031249999999
2018-04-27 18:00:00,34.479166666666664,0.0,0.0,-34.479166666666664
2018-04-27 19:00:00,29.583333333333332,0.0,0.0,-29.583333333333332
2018-04-27 20:00:00,23.75,0.0,0.0,-23.75
2018-04-27 21:00:00,20.416666666666668,0.0,0.0,-20.416666666666668
2018-04-27 22:00:00,18.385416666666668,0.0,0.0,-18.385416666666668
2018-04-27 23:00:00,16.927083333333332,0.0,0.0,-16.927083333333332
2018-04-28 00:00:00,15.9375,0.0,0.0,-15.9375
2018-04-28 01:00:00,15.885416666666666,0.0,0.0,-15.885416666666666
2018-04-28 02:00:00,15.520833333333334,0.0,0.0,-15.520833333333334
2018-04-28 03:00:00,15.364583333333334,0.0,0.0,-15.364583333333334
2018-04-28 04:00:00,15.104166666666666,0.0,0.0,-15.104166666666666
2018-04-28 05:00:00,14.84375,0.067,41.21655749999999,26.372807499999993
2018-04-28 06:00:00,14.84375,0.333,204.8524425,190.0086925
2018-04-28 07:00:00,15.15625,0.423,260.2179675,245.0617175
2018-04-28 08:00:00,15.989583333333334,0.46,282.97935,266.9897666666667
2018-04-28 09:00:00,17.291666666666668,0.496,305.12555999999995,287.83389333333326
2018-04-28 10:00:00,17.96875,0.522,321.12004499999995,303.15129499999995
2018-04-28 11:00:00,19.270833333333332,0.542,333.423495,314.1526616666667
2018-04-28 12:00:00,19.270833333333332,0.543,334.03866750000003,314.7678341666667
2018-04-28 13:00:00,18.854166666666668,0.522,321.12004499999995,302.26587833333326
2018-04-28 14:00:00,18.854166666666668,0.5,307.58624999999995,288.73208333333326
2018-04-28 15:00:00,19.375,0.45,276.827625,257.452625
2018-04-28 16:00:00,18.489583333333332,0.359,220.84692749999996,202.35734416666662
2018-04-28 17:00:00,18.072916666666668,0.125,76.89656249999999,58.823645833333316
2018-04-28 18:00:00,17.65625,0.0,0.0,-17.65625
2018-04-28 19:00:00,17.395833333333332,0.0,0.0,-17.395833333333332
2018-04-28 20:00:00,16.770833333333332,0.0,0.0,-16.770833333333332
2018-04-28 21:00:00,16.40625,0.0,0.0,-16.40625
2018-04-28 22:00:00,16.041666666666668,0.0,0.0,-16.041666666666668
2018-04-28 23:00:00,15.833333333333334,0.0,0.0,-15.833333333333334
2018-04-29 00:00:00,15.572916666666666,0.0,0.0,-15.572916666666666
2018-04-29 01:00:00,15.46875,0.0,0.0,-15.46875
2018-04-29 02:00:00,15.3125,0.0,0.0,-15.3125
2018-04-29 03:00:00,15.104166666666666,0.0,0.0,-15.104166666666666
2018-04-29 04:00:00,15.052083333333334,0.0,0.0,-15.052083333333334
2018-04-29 05:00:00,14.84375,0.067,41.21655749999999,26.372807499999993
2018-04-29 06:00:00,14.739583333333334,0.333,204.8524425,190.11285916666665
2018-04-29 07:00:00,14.583333333333334,0.423,260.2179675,245.63463416666664
2018-04-29 08:00:00,14.270833333333334,0.46,282.97935,268.7085166666667
2018-04-29 09:00:00,14.375,0.496,305.12555999999995,290.75055999999995
2018-04-29 10:00:00,14.635416666666666,0.522,321.12004499999995,306.48462833333326
2018-04-29 11:00:00,14.895833333333334,0.542,333.423495,318.5276616666667
2018-04-29 12:00:00,15.052083333333334,0.543,334.03866750000003,318.9865841666667
2018-04-29 13:00:00,15.260416666666666,0.522,321.12004499999995,305.85962833333326
2018-04-29 14:00:00,15.520833333333334,0.5,307.58624999999995,292.06541666666664
2018-04-29 15:00:00,15.833333333333334,0.45,276.827625,260.9942916666667
2018-04-29 16:00:00,16.197916666666668,0.359,220.84692749999996,204.6490108333333
2018-04-29 17:00:00,16.40625,0.125,76.89656249999999,60.49031249999999
